split,sample_id,fault_type,vin,cycle_index,sample_label,sequence_length
train,LFP_normal_vin_236_vin_236_discharge_9,normal,vin_236,9,0,630
train,LFP_normal_vin_236_vin_236_discharge_10,normal,vin_236,10,0,937
train,LFP_normal_vin_237_vin_237_discharge_1,normal,vin_237,1,0,755
train,LFP_normal_vin_237_vin_237_discharge_2,normal,vin_237,2,0,675
train,LFP_normal_vin_237_vin_237_discharge_3,normal,vin_237,3,0,882
train,LFP_normal_vin_237_vin_237_discharge_4,normal,vin_237,4,0,574
train,LFP_normal_vin_237_vin_237_discharge_5,normal,vin_237,5,0,592
train,LFP_normal_vin_237_vin_237_discharge_6,normal,vin_237,6,0,622
train,LFP_normal_vin_237_vin_237_discharge_7,normal,vin_237,7,0,547
train,LFP_normal_vin_237_vin_237_discharge_8,normal,vin_237,8,0,652
train,LFP_normal_vin_237_vin_237_discharge_9,normal,vin_237,9,0,720
train,LFP_normal_vin_237_vin_237_discharge_10,normal,vin_237,10,0,716
train,LFP_normal_vin_238_vin_238_discharge_1,normal,vin_238,1,0,606
train,LFP_normal_vin_238_vin_238_discharge_2,normal,vin_238,2,0,537
train,LFP_normal_vin_238_vin_238_discharge_3,normal,vin_238,3,0,655
train,LFP_normal_vin_238_vin_238_discharge_4,normal,vin_238,4,0,585
train,LFP_normal_vin_238_vin_238_discharge_5,normal,vin_238,5,0,911
train,LFP_normal_vin_238_vin_238_discharge_6,normal,vin_238,6,0,569
train,LFP_normal_vin_238_vin_238_discharge_7,normal,vin_238,7,0,1010
train,LFP_normal_vin_238_vin_238_discharge_8,normal,vin_238,8,0,714
train,LFP_normal_vin_238_vin_238_discharge_9,normal,vin_238,9,0,600
train,LFP_normal_vin_238_vin_238_discharge_10,normal,vin_238,10,0,548
train,LFP_normal_vin_239_vin_239_discharge_1,normal,vin_239,1,0,623
train,LFP_normal_vin_239_vin_239_discharge_2,normal,vin_239,2,0,628
train,LFP_normal_vin_239_vin_239_discharge_3,normal,vin_239,3,0,862
train,LFP_normal_vin_239_vin_239_discharge_4,normal,vin_239,4,0,759
train,LFP_normal_vin_239_vin_239_discharge_5,normal,vin_239,5,0,528
train,LFP_normal_vin_239_vin_239_discharge_6,normal,vin_239,6,0,601
train,LFP_normal_vin_239_vin_239_discharge_7,normal,vin_239,7,0,555
train,LFP_normal_vin_239_vin_239_discharge_8,normal,vin_239,8,0,545
train,LFP_normal_vin_239_vin_239_discharge_9,normal,vin_239,9,0,747
train,LFP_normal_vin_239_vin_239_discharge_10,normal,vin_239,10,0,851
train,LFP_normal_vin_240_vin_240_discharge_1,normal,vin_240,1,0,657
train,LFP_normal_vin_240_vin_240_discharge_2,normal,vin_240,2,0,555
train,LFP_normal_vin_240_vin_240_discharge_3,normal,vin_240,3,0,654
train,LFP_normal_vin_240_vin_240_discharge_4,normal,vin_240,4,0,560
train,LFP_normal_vin_240_vin_240_discharge_5,normal,vin_240,5,0,520
train,LFP_normal_vin_240_vin_240_discharge_6,normal,vin_240,6,0,605
train,LFP_normal_vin_240_vin_240_discharge_7,normal,vin_240,7,0,738
train,LFP_normal_vin_240_vin_240_discharge_8,normal,vin_240,8,0,686
train,LFP_normal_vin_240_vin_240_discharge_9,normal,vin_240,9,0,583
train,LFP_normal_vin_240_vin_240_discharge_10,normal,vin_240,10,0,601
train,LFP_normal_vin_241_vin_241_discharge_1,normal,vin_241,1,0,923
train,LFP_normal_vin_241_vin_241_discharge_2,normal,vin_241,2,0,561
train,LFP_normal_vin_241_vin_241_discharge_3,normal,vin_241,3,0,812
train,LFP_normal_vin_241_vin_241_discharge_4,normal,vin_241,4,0,587
train,LFP_normal_vin_241_vin_241_discharge_5,normal,vin_241,5,0,570
train,LFP_normal_vin_241_vin_241_discharge_6,normal,vin_241,6,0,631
train,LFP_normal_vin_241_vin_241_discharge_7,normal,vin_241,7,0,667
train,LFP_normal_vin_241_vin_241_discharge_8,normal,vin_241,8,0,621
train,LFP_normal_vin_241_vin_241_discharge_9,normal,vin_241,9,0,543
train,LFP_normal_vin_241_vin_241_discharge_10,normal,vin_241,10,0,561
train,LFP_normal_vin_242_vin_242_discharge_1,normal,vin_242,1,0,873
train,LFP_normal_vin_242_vin_242_discharge_2,normal,vin_242,2,0,618
train,LFP_normal_vin_242_vin_242_discharge_3,normal,vin_242,3,0,985
train,LFP_normal_vin_242_vin_242_discharge_4,normal,vin_242,4,0,510
train,LFP_normal_vin_242_vin_242_discharge_5,normal,vin_242,5,0,551
train,LFP_normal_vin_242_vin_242_discharge_6,normal,vin_242,6,0,629
train,LFP_normal_vin_242_vin_242_discharge_7,normal,vin_242,7,0,879
train,LFP_normal_vin_242_vin_242_discharge_8,normal,vin_242,8,0,583
train,LFP_normal_vin_242_vin_242_discharge_9,normal,vin_242,9,0,539
train,LFP_normal_vin_242_vin_242_discharge_10,normal,vin_242,10,0,773
train,LFP_normal_vin_243_vin_243_discharge_1,normal,vin_243,1,0,730
train,LFP_normal_vin_243_vin_243_discharge_2,normal,vin_243,2,0,650
train,LFP_normal_vin_243_vin_243_discharge_3,normal,vin_243,3,0,775
train,LFP_normal_vin_243_vin_243_discharge_4,normal,vin_243,4,0,588
train,LFP_normal_vin_243_vin_243_discharge_5,normal,vin_243,5,0,617
train,LFP_normal_vin_243_vin_243_discharge_6,normal,vin_243,6,0,529
train,LFP_normal_vin_243_vin_243_discharge_7,normal,vin_243,7,0,535
train,LFP_normal_vin_243_vin_243_discharge_8,normal,vin_243,8,0,709
train,LFP_normal_vin_243_vin_243_discharge_9,normal,vin_243,9,0,545
train,LFP_normal_vin_243_vin_243_discharge_10,normal,vin_243,10,0,600
train,LFP_normal_vin_244_vin_244_discharge_1,normal,vin_244,1,0,781
train,LFP_normal_vin_244_vin_244_discharge_2,normal,vin_244,2,0,838
train,LFP_normal_vin_244_vin_244_discharge_3,normal,vin_244,3,0,808
train,LFP_normal_vin_244_vin_244_discharge_4,normal,vin_244,4,0,654
train,LFP_normal_vin_244_vin_244_discharge_5,normal,vin_244,5,0,741
train,LFP_normal_vin_244_vin_244_discharge_6,normal,vin_244,6,0,499
train,LFP_normal_vin_244_vin_244_discharge_7,normal,vin_244,7,0,530
train,LFP_normal_vin_244_vin_244_discharge_8,normal,vin_244,8,0,592
train,LFP_normal_vin_244_vin_244_discharge_9,normal,vin_244,9,0,545
train,LFP_normal_vin_244_vin_244_discharge_10,normal,vin_244,10,0,707
train,LFP_normal_vin_245_vin_245_discharge_1,normal,vin_245,1,0,726
train,LFP_normal_vin_245_vin_245_discharge_2,normal,vin_245,2,0,506
train,LFP_normal_vin_245_vin_245_discharge_3,normal,vin_245,3,0,697
train,LFP_normal_vin_245_vin_245_discharge_4,normal,vin_245,4,0,639
train,LFP_normal_vin_245_vin_245_discharge_5,normal,vin_245,5,0,719
train,LFP_normal_vin_245_vin_245_discharge_6,normal,vin_245,6,0,570
train,LFP_normal_vin_245_vin_245_discharge_7,normal,vin_245,7,0,767
train,LFP_normal_vin_245_vin_245_discharge_8,normal,vin_245,8,0,614
train,LFP_normal_vin_245_vin_245_discharge_9,normal,vin_245,9,0,619
train,LFP_normal_vin_245_vin_245_discharge_10,normal,vin_245,10,0,638
train,LFP_normal_vin_246_vin_246_discharge_1,normal,vin_246,1,0,743
train,LFP_normal_vin_246_vin_246_discharge_2,normal,vin_246,2,0,653
train,LFP_normal_vin_246_vin_246_discharge_3,normal,vin_246,3,0,589
train,LFP_normal_vin_246_vin_246_discharge_4,normal,vin_246,4,0,650
train,LFP_normal_vin_246_vin_246_discharge_5,normal,vin_246,5,0,588
train,LFP_normal_vin_246_vin_246_discharge_6,normal,vin_246,6,0,684
train,LFP_normal_vin_246_vin_246_discharge_7,normal,vin_246,7,0,611
train,LFP_normal_vin_246_vin_246_discharge_8,normal,vin_246,8,0,573
train,LFP_normal_vin_246_vin_246_discharge_9,normal,vin_246,9,0,822
train,LFP_normal_vin_246_vin_246_discharge_10,normal,vin_246,10,0,547
train,LFP_normal_vin_247_vin_247_discharge_1,normal,vin_247,1,0,501
train,LFP_normal_vin_247_vin_247_discharge_2,normal,vin_247,2,0,901
train,LFP_normal_vin_247_vin_247_discharge_3,normal,vin_247,3,0,560
train,LFP_normal_vin_247_vin_247_discharge_4,normal,vin_247,4,0,530
train,LFP_normal_vin_247_vin_247_discharge_5,normal,vin_247,5,0,645
train,LFP_normal_vin_247_vin_247_discharge_6,normal,vin_247,6,0,665
train,LFP_normal_vin_247_vin_247_discharge_7,normal,vin_247,7,0,533
train,LFP_normal_vin_247_vin_247_discharge_8,normal,vin_247,8,0,517
train,LFP_normal_vin_247_vin_247_discharge_9,normal,vin_247,9,0,603
train,LFP_normal_vin_247_vin_247_discharge_10,normal,vin_247,10,0,622
train,LFP_normal_vin_248_vin_248_discharge_1,normal,vin_248,1,0,553
train,LFP_normal_vin_248_vin_248_discharge_2,normal,vin_248,2,0,537
train,LFP_normal_vin_248_vin_248_discharge_3,normal,vin_248,3,0,659
train,LFP_normal_vin_248_vin_248_discharge_4,normal,vin_248,4,0,768
train,LFP_normal_vin_248_vin_248_discharge_5,normal,vin_248,5,0,543
train,LFP_normal_vin_248_vin_248_discharge_6,normal,vin_248,6,0,555
train,LFP_normal_vin_248_vin_248_discharge_7,normal,vin_248,7,0,644
train,LFP_normal_vin_248_vin_248_discharge_8,normal,vin_248,8,0,585
train,LFP_normal_vin_248_vin_248_discharge_9,normal,vin_248,9,0,701
train,LFP_normal_vin_248_vin_248_discharge_10,normal,vin_248,10,0,654
train,LFP_normal_vin_250_vin_250_discharge_1,normal,vin_250,1,0,650
train,LFP_normal_vin_250_vin_250_discharge_2,normal,vin_250,2,0,707
train,LFP_normal_vin_250_vin_250_discharge_3,normal,vin_250,3,0,509
train,LFP_normal_vin_250_vin_250_discharge_4,normal,vin_250,4,0,659
train,LFP_normal_vin_250_vin_250_discharge_5,normal,vin_250,5,0,610
train,LFP_normal_vin_250_vin_250_discharge_6,normal,vin_250,6,0,822
train,LFP_normal_vin_250_vin_250_discharge_7,normal,vin_250,7,0,675
train,LFP_normal_vin_250_vin_250_discharge_8,normal,vin_250,8,0,735
train,LFP_normal_vin_250_vin_250_discharge_9,normal,vin_250,9,0,551
train,LFP_normal_vin_250_vin_250_discharge_10,normal,vin_250,10,0,619
train,LFP_normal_vin_251_vin_251_discharge_1,normal,vin_251,1,0,622
train,LFP_normal_vin_251_vin_251_discharge_2,normal,vin_251,2,0,720
train,LFP_normal_vin_251_vin_251_discharge_3,normal,vin_251,3,0,773
train,LFP_normal_vin_251_vin_251_discharge_4,normal,vin_251,4,0,568
train,LFP_normal_vin_251_vin_251_discharge_5,normal,vin_251,5,0,682
train,LFP_normal_vin_251_vin_251_discharge_6,normal,vin_251,6,0,776
train,LFP_normal_vin_251_vin_251_discharge_7,normal,vin_251,7,0,540
train,LFP_normal_vin_251_vin_251_discharge_8,normal,vin_251,8,0,625
train,LFP_normal_vin_251_vin_251_discharge_9,normal,vin_251,9,0,842
train,LFP_normal_vin_251_vin_251_discharge_10,normal,vin_251,10,0,611
train,LFP_normal_vin_253_vin_253_discharge_1,normal,vin_253,1,0,617
train,LFP_normal_vin_253_vin_253_discharge_2,normal,vin_253,2,0,514
train,LFP_normal_vin_253_vin_253_discharge_3,normal,vin_253,3,0,508
train,LFP_normal_vin_253_vin_253_discharge_4,normal,vin_253,4,0,629
train,LFP_normal_vin_253_vin_253_discharge_5,normal,vin_253,5,0,577
train,LFP_normal_vin_253_vin_253_discharge_6,normal,vin_253,6,0,525
train,LFP_normal_vin_253_vin_253_discharge_7,normal,vin_253,7,0,612
train,LFP_normal_vin_253_vin_253_discharge_8,normal,vin_253,8,0,558
train,LFP_normal_vin_253_vin_253_discharge_9,normal,vin_253,9,0,538
train,LFP_normal_vin_253_vin_253_discharge_10,normal,vin_253,10,0,679
train,LFP_normal_vin_257_vin_257_discharge_1,normal,vin_257,1,0,542
train,LFP_normal_vin_257_vin_257_discharge_2,normal,vin_257,2,0,688
train,LFP_normal_vin_257_vin_257_discharge_3,normal,vin_257,3,0,633
train,LFP_normal_vin_257_vin_257_discharge_4,normal,vin_257,4,0,807
train,LFP_normal_vin_257_vin_257_discharge_5,normal,vin_257,5,0,680
train,LFP_normal_vin_257_vin_257_discharge_6,normal,vin_257,6,0,549
train,LFP_normal_vin_257_vin_257_discharge_7,normal,vin_257,7,0,610
train,LFP_normal_vin_257_vin_257_discharge_8,normal,vin_257,8,0,948
train,LFP_normal_vin_257_vin_257_discharge_9,normal,vin_257,9,0,532
train,LFP_normal_vin_257_vin_257_discharge_10,normal,vin_257,10,0,540
train,LFP_normal_vin_258_vin_258_discharge_1,normal,vin_258,1,0,701
train,LFP_normal_vin_258_vin_258_discharge_2,normal,vin_258,2,0,616
train,LFP_normal_vin_258_vin_258_discharge_3,normal,vin_258,3,0,569
train,LFP_normal_vin_258_vin_258_discharge_4,normal,vin_258,4,0,629
train,LFP_normal_vin_258_vin_258_discharge_5,normal,vin_258,5,0,548
train,LFP_normal_vin_258_vin_258_discharge_6,normal,vin_258,6,0,593
train,LFP_normal_vin_258_vin_258_discharge_7,normal,vin_258,7,0,666
train,LFP_normal_vin_258_vin_258_discharge_8,normal,vin_258,8,0,765
train,LFP_normal_vin_258_vin_258_discharge_9,normal,vin_258,9,0,634
train,LFP_normal_vin_258_vin_258_discharge_10,normal,vin_258,10,0,559
train,LFP_normal_vin_259_vin_259_discharge_1,normal,vin_259,1,0,670
train,LFP_normal_vin_259_vin_259_discharge_2,normal,vin_259,2,0,1078
train,LFP_normal_vin_259_vin_259_discharge_3,normal,vin_259,3,0,833
train,LFP_normal_vin_259_vin_259_discharge_4,normal,vin_259,4,0,624
train,LFP_normal_vin_259_vin_259_discharge_5,normal,vin_259,5,0,606
train,LFP_normal_vin_259_vin_259_discharge_6,normal,vin_259,6,0,489
train,LFP_normal_vin_259_vin_259_discharge_7,normal,vin_259,7,0,517
train,LFP_normal_vin_259_vin_259_discharge_8,normal,vin_259,8,0,656
train,LFP_normal_vin_259_vin_259_discharge_9,normal,vin_259,9,0,549
train,LFP_normal_vin_259_vin_259_discharge_10,normal,vin_259,10,0,755
train,LFP_normal_vin_260_vin_260_discharge_1,normal,vin_260,1,0,614
train,LFP_normal_vin_260_vin_260_discharge_2,normal,vin_260,2,0,680
train,LFP_normal_vin_260_vin_260_discharge_3,normal,vin_260,3,0,526
train,LFP_normal_vin_260_vin_260_discharge_4,normal,vin_260,4,0,700
train,LFP_normal_vin_260_vin_260_discharge_5,normal,vin_260,5,0,823
train,LFP_normal_vin_260_vin_260_discharge_6,normal,vin_260,6,0,727
train,LFP_normal_vin_260_vin_260_discharge_7,normal,vin_260,7,0,577
train,LFP_normal_vin_260_vin_260_discharge_8,normal,vin_260,8,0,644
train,LFP_normal_vin_260_vin_260_discharge_9,normal,vin_260,9,0,527
train,LFP_normal_vin_260_vin_260_discharge_10,normal,vin_260,10,0,811
train,LFP_normal_vin_262_vin_262_discharge_1,normal,vin_262,1,0,637
train,LFP_normal_vin_262_vin_262_discharge_2,normal,vin_262,2,0,525
train,LFP_normal_vin_262_vin_262_discharge_3,normal,vin_262,3,0,756
train,LFP_normal_vin_262_vin_262_discharge_4,normal,vin_262,4,0,774
train,LFP_normal_vin_262_vin_262_discharge_5,normal,vin_262,5,0,575
train,LFP_normal_vin_262_vin_262_discharge_6,normal,vin_262,6,0,717
train,LFP_normal_vin_262_vin_262_discharge_7,normal,vin_262,7,0,785
train,LFP_normal_vin_262_vin_262_discharge_8,normal,vin_262,8,0,710
train,LFP_normal_vin_262_vin_262_discharge_9,normal,vin_262,9,0,788
train,LFP_normal_vin_262_vin_262_discharge_10,normal,vin_262,10,0,638
train,LFP_normal_vin_263_vin_263_discharge_1,normal,vin_263,1,0,740
train,LFP_normal_vin_263_vin_263_discharge_2,normal,vin_263,2,0,724
train,LFP_normal_vin_263_vin_263_discharge_3,normal,vin_263,3,0,780
train,LFP_normal_vin_263_vin_263_discharge_4,normal,vin_263,4,0,531
train,LFP_normal_vin_263_vin_263_discharge_5,normal,vin_263,5,0,374
train,LFP_normal_vin_263_vin_263_discharge_6,normal,vin_263,6,0,490
train,LFP_normal_vin_263_vin_263_discharge_7,normal,vin_263,7,0,971
train,LFP_normal_vin_263_vin_263_discharge_8,normal,vin_263,8,0,762
train,LFP_normal_vin_263_vin_263_discharge_9,normal,vin_263,9,0,370
train,LFP_normal_vin_263_vin_263_discharge_10,normal,vin_263,10,0,659
train,LFP_normal_vin_264_vin_264_discharge_1,normal,vin_264,1,0,686
train,LFP_normal_vin_264_vin_264_discharge_2,normal,vin_264,2,0,511
train,LFP_normal_vin_264_vin_264_discharge_3,normal,vin_264,3,0,489
train,LFP_normal_vin_264_vin_264_discharge_4,normal,vin_264,4,0,550
train,LFP_normal_vin_264_vin_264_discharge_5,normal,vin_264,5,0,571
train,LFP_normal_vin_264_vin_264_discharge_6,normal,vin_264,6,0,591
train,LFP_normal_vin_264_vin_264_discharge_7,normal,vin_264,7,0,518
train,LFP_normal_vin_264_vin_264_discharge_8,normal,vin_264,8,0,518
train,LFP_normal_vin_264_vin_264_discharge_9,normal,vin_264,9,0,728
train,LFP_normal_vin_264_vin_264_discharge_10,normal,vin_264,10,0,868
train,LFP_normal_vin_265_vin_265_discharge_1,normal,vin_265,1,0,702
train,LFP_normal_vin_265_vin_265_discharge_2,normal,vin_265,2,0,584
train,LFP_normal_vin_265_vin_265_discharge_3,normal,vin_265,3,0,751
train,LFP_normal_vin_265_vin_265_discharge_4,normal,vin_265,4,0,150
train,LFP_normal_vin_265_vin_265_discharge_5,normal,vin_265,5,0,511
train,LFP_normal_vin_265_vin_265_discharge_6,normal,vin_265,6,0,768
train,LFP_normal_vin_265_vin_265_discharge_7,normal,vin_265,7,0,867
train,LFP_normal_vin_265_vin_265_discharge_8,normal,vin_265,8,0,754
train,LFP_normal_vin_265_vin_265_discharge_9,normal,vin_265,9,0,488
train,LFP_normal_vin_265_vin_265_discharge_10,normal,vin_265,10,0,547
train,LFP_normal_vin_266_vin_266_discharge_1,normal,vin_266,1,0,523
train,LFP_normal_vin_266_vin_266_discharge_2,normal,vin_266,2,0,633
train,LFP_normal_vin_266_vin_266_discharge_3,normal,vin_266,3,0,586
train,LFP_normal_vin_266_vin_266_discharge_4,normal,vin_266,4,0,576
train,LFP_normal_vin_266_vin_266_discharge_5,normal,vin_266,5,0,979
train,LFP_normal_vin_266_vin_266_discharge_6,normal,vin_266,6,0,764
train,LFP_normal_vin_266_vin_266_discharge_7,normal,vin_266,7,0,676
train,LFP_normal_vin_266_vin_266_discharge_8,normal,vin_266,8,0,670
train,LFP_normal_vin_266_vin_266_discharge_9,normal,vin_266,9,0,782
train,LFP_normal_vin_266_vin_266_discharge_10,normal,vin_266,10,0,793
train,LFP_normal_vin_267_vin_267_discharge_1,normal,vin_267,1,0,565
train,LFP_normal_vin_267_vin_267_discharge_2,normal,vin_267,2,0,788
train,LFP_normal_vin_267_vin_267_discharge_3,normal,vin_267,3,0,560
train,LFP_normal_vin_267_vin_267_discharge_4,normal,vin_267,4,0,570
train,LFP_normal_vin_267_vin_267_discharge_5,normal,vin_267,5,0,504
train,LFP_normal_vin_267_vin_267_discharge_6,normal,vin_267,6,0,604
train,LFP_normal_vin_267_vin_267_discharge_7,normal,vin_267,7,0,487
train,LFP_normal_vin_267_vin_267_discharge_8,normal,vin_267,8,0,607
train,LFP_normal_vin_267_vin_267_discharge_9,normal,vin_267,9,0,615
train,LFP_normal_vin_267_vin_267_discharge_10,normal,vin_267,10,0,496
train,LFP_normal_vin_268_vin_268_discharge_1,normal,vin_268,1,0,582
train,LFP_normal_vin_268_vin_268_discharge_2,normal,vin_268,2,0,519
train,LFP_normal_vin_268_vin_268_discharge_3,normal,vin_268,3,0,550
train,LFP_normal_vin_268_vin_268_discharge_4,normal,vin_268,4,0,554
train,LFP_normal_vin_268_vin_268_discharge_5,normal,vin_268,5,0,484
train,LFP_normal_vin_268_vin_268_discharge_6,normal,vin_268,6,0,524
train,LFP_normal_vin_268_vin_268_discharge_7,normal,vin_268,7,0,632
train,LFP_normal_vin_268_vin_268_discharge_8,normal,vin_268,8,0,534
train,LFP_normal_vin_268_vin_268_discharge_9,normal,vin_268,9,0,789
train,LFP_normal_vin_268_vin_268_discharge_10,normal,vin_268,10,0,650
train,LFP_normal_vin_269_vin_269_discharge_1,normal,vin_269,1,0,511
train,LFP_normal_vin_269_vin_269_discharge_2,normal,vin_269,2,0,573
train,LFP_normal_vin_269_vin_269_discharge_3,normal,vin_269,3,0,711
train,LFP_normal_vin_269_vin_269_discharge_4,normal,vin_269,4,0,546
train,LFP_normal_vin_269_vin_269_discharge_5,normal,vin_269,5,0,708
train,LFP_normal_vin_269_vin_269_discharge_6,normal,vin_269,6,0,883
train,LFP_normal_vin_269_vin_269_discharge_7,normal,vin_269,7,0,542
train,LFP_normal_vin_269_vin_269_discharge_8,normal,vin_269,8,0,635
train,LFP_normal_vin_269_vin_269_discharge_9,normal,vin_269,9,0,597
train,LFP_normal_vin_269_vin_269_discharge_10,normal,vin_269,10,0,761
train,LFP_normal_vin_270_vin_270_discharge_1,normal,vin_270,1,0,730
train,LFP_normal_vin_270_vin_270_discharge_2,normal,vin_270,2,0,316
train,LFP_normal_vin_270_vin_270_discharge_3,normal,vin_270,3,0,634
train,LFP_normal_vin_270_vin_270_discharge_4,normal,vin_270,4,0,499
train,LFP_normal_vin_270_vin_270_discharge_5,normal,vin_270,5,0,683
train,LFP_normal_vin_270_vin_270_discharge_6,normal,vin_270,6,0,691
train,LFP_normal_vin_270_vin_270_discharge_7,normal,vin_270,7,0,520
train,LFP_normal_vin_270_vin_270_discharge_8,normal,vin_270,8,0,897
train,LFP_normal_vin_270_vin_270_discharge_9,normal,vin_270,9,0,573
train,LFP_normal_vin_270_vin_270_discharge_10,normal,vin_270,10,0,616
train,LFP_normal_vin_271_vin_271_discharge_1,normal,vin_271,1,0,625
train,LFP_normal_vin_271_vin_271_discharge_2,normal,vin_271,2,0,546
train,LFP_normal_vin_271_vin_271_discharge_3,normal,vin_271,3,0,583
train,LFP_normal_vin_271_vin_271_discharge_4,normal,vin_271,4,0,627
train,LFP_normal_vin_271_vin_271_discharge_5,normal,vin_271,5,0,520
train,LFP_normal_vin_271_vin_271_discharge_6,normal,vin_271,6,0,780
train,LFP_normal_vin_271_vin_271_discharge_7,normal,vin_271,7,0,603
train,LFP_normal_vin_271_vin_271_discharge_8,normal,vin_271,8,0,777
train,LFP_normal_vin_271_vin_271_discharge_9,normal,vin_271,9,0,576
train,LFP_normal_vin_271_vin_271_discharge_10,normal,vin_271,10,0,542
train,LFP_normal_vin_273_vin_273_discharge_1,normal,vin_273,1,0,774
train,LFP_normal_vin_273_vin_273_discharge_2,normal,vin_273,2,0,585
train,LFP_normal_vin_273_vin_273_discharge_3,normal,vin_273,3,0,686
train,LFP_normal_vin_273_vin_273_discharge_4,normal,vin_273,4,0,517
train,LFP_normal_vin_273_vin_273_discharge_5,normal,vin_273,5,0,495
train,LFP_normal_vin_273_vin_273_discharge_6,normal,vin_273,6,0,660
train,LFP_normal_vin_273_vin_273_discharge_7,normal,vin_273,7,0,508
train,LFP_normal_vin_273_vin_273_discharge_8,normal,vin_273,8,0,551
train,LFP_normal_vin_273_vin_273_discharge_9,normal,vin_273,9,0,607
train,LFP_normal_vin_273_vin_273_discharge_10,normal,vin_273,10,0,711
